Year,Year ending,Local Government Area,Harm Caused Flag,Age Group,Victim Reports
2022,December,Southern Grampians,Low Harm,25 - 44,52
2022,December,Southern Grampians,Low Harm,45+,107
2022,December,Southern Grampians,Medium Harm,00 - 24,43
2022,December,Southern Grampians,Medium Harm,25 - 44,47
2022,December,Southern Grampians,Medium Harm,45+,34
2022,December,Stonnington,High Harm,00 - 24,229
2022,December,Stonnington,High Harm,25 - 44,339
2022,December,Stonnington,High Harm,45+,179
2022,December,Stonnington,Low Harm,00 - 24,541
2022,December,Stonnington,Low Harm,25 - 44,"1,693"
2022,December,Stonnington,Low Harm,45+,"1,383"
2022,December,Stonnington,Medium Harm,00 - 24,225
2022,December,Stonnington,Medium Harm,25 - 44,447
2022,December,Stonnington,Medium Harm,45+,247
2022,December,Strathbogie,High Harm,00 - 24,19
2022,December,Strathbogie,High Harm,25 - 44,9
2022,December,Strathbogie,High Harm,45+,4
2022,December,Strathbogie,Low Harm,00 - 24,6
2022,December,Strathbogie,Low Harm,25 - 44,35
2022,December,Strathbogie,Low Harm,45+,65
2022,December,Strathbogie,Medium Harm,00 - 24,14
2022,December,Strathbogie,Medium Harm,25 - 44,21
2022,December,Strathbogie,Medium Harm,45+,27
2022,December,Surf Coast,High Harm,00 - 24,28
2022,December,Surf Coast,High Harm,25 - 44,38
2022,December,Surf Coast,High Harm,45+,25
2022,December,Surf Coast,Low Harm,00 - 24,25
2022,December,Surf Coast,Low Harm,25 - 44,111
2022,December,Surf Coast,Low Harm,45+,169
2022,December,Surf Coast,Medium Harm,00 - 24,21
2022,December,Surf Coast,Medium Harm,25 - 44,54
2022,December,Surf Coast,Medium Harm,45+,46
2022,December,Swan Hill,High Harm,00 - 24,67
2022,December,Swan Hill,High Harm,25 - 44,80
2022,December,Swan Hill,High Harm,45+,40
2022,December,Swan Hill,Low Harm,00 - 24,40
2022,December,Swan Hill,Low Harm,25 - 44,122
2022,December,Swan Hill,Low Harm,45+,158
2022,December,Swan Hill,Medium Harm,00 - 24,56
2022,December,Swan Hill,Medium Harm,25 - 44,91
2022,December,Swan Hill,Medium Harm,45+,58
2022,December,Towong,High Harm,00 - 24,
2022,December,Towong,High Harm,25 - 44,
2022,December,Towong,High Harm,45+,
2022,December,Towong,Low Harm,00 - 24,2
2022,December,Towong,Low Harm,25 - 44,13
2022,December,Towong,Low Harm,45+,27
2022,December,Towong,Medium Harm,00 - 24,11
2022,December,Towong,Medium Harm,25 - 44,8
2022,December,Towong,Medium Harm,45+,11
2022,December,Wangaratta,High Harm,00 - 24,80
2022,December,Wangaratta,High Harm,25 - 44,60
2022,December,Wangaratta,High Harm,45+,28
2022,December,Wangaratta,Low Harm,00 - 24,78
2022,December,Wangaratta,Low Harm,25 - 44,132
2022,December,Wangaratta,Low Harm,45+,183
2022,December,Wangaratta,Medium Harm,00 - 24,71
2022,December,Wangaratta,Medium Harm,25 - 44,77
2022,December,Wangaratta,Medium Harm,45+,73
2022,December,Warrnambool,High Harm,00 - 24,73
2022,December,Warrnambool,High Harm,25 - 44,72
2022,December,Warrnambool,High Harm,45+,37
2022,December,Warrnambool,Low Harm,00 - 24,68
2022,December,Warrnambool,Low Harm,25 - 44,183
2022,December,Warrnambool,Low Harm,45+,207
2022,December,Warrnambool,Medium Harm,00 - 24,101
2022,December,Warrnambool,Medium Harm,25 - 44,93
2022,December,Warrnambool,Medium Harm,45+,72
2022,December,Wellington,High Harm,00 - 24,140
2022,December,Wellington,High Harm,25 - 44,144
2022,December,Wellington,High Harm,45+,98
2022,December,Wellington,Low Harm,00 - 24,103
2022,December,Wellington,Low Harm,25 - 44,315
2022,December,Wellington,Low Harm,45+,437
2022,December,Wellington,Medium Harm,00 - 24,138
2022,December,Wellington,Medium Harm,25 - 44,184
2022,December,Wellington,Medium Harm,45+,149
2022,December,West Wimmera,High Harm,25 - 44,6
2022,December,West Wimmera,High Harm,45+,4
2022,December,West Wimmera,Low Harm,00 - 24,
2022,December,West Wimmera,Low Harm,25 - 44,
2022,December,West Wimmera,Low Harm,45+,
2022,December,West Wimmera,Medium Harm,00 - 24,2
2022,December,West Wimmera,Medium Harm,25 - 44,7
2022,December,West Wimmera,Medium Harm,45+,7
2022,December,Whitehorse,High Harm,00 - 24,169
2022,December,Whitehorse,High Harm,25 - 44,185
2022,December,Whitehorse,High Harm,45+,109
2022,December,Whitehorse,Low Harm,00 - 24,330
2022,December,Whitehorse,Low Harm,25 - 44,"1,094"
2022,December,Whitehorse,Low Harm,45+,970
2022,December,Whitehorse,Medium Harm,00 - 24,260
2022,December,Whitehorse,Medium Harm,25 - 44,356
2022,December,Whitehorse,Medium Harm,45+,255
2022,December,Whittlesea,High Harm,00 - 24,228
2022,December,Whittlesea,High Harm,25 - 44,305
2022,December,Whittlesea,High Harm,45+,180
2022,December,Whittlesea,Low Harm,00 - 24,343
2022,December,Whittlesea,Low Harm,25 - 44,"1,237"
2022,December,Whittlesea,Low Harm,45+,952
2022,December,Whittlesea,Medium Harm,00 - 24,324
2022,December,Whittlesea,Medium Harm,25 - 44,741
2022,December,Whittlesea,Medium Harm,45+,474
2022,December,Wodonga,High Harm,00 - 24,121
2022,December,Wodonga,High Harm,25 - 44,94
2022,December,Wodonga,High Harm,45+,68
2022,December,Wodonga,Low Harm,00 - 24,115
2022,December,Wodonga,Low Harm,25 - 44,331
2022,December,Wodonga,Low Harm,45+,366
2022,December,Wodonga,Medium Harm,00 - 24,142
2022,December,Wodonga,Medium Harm,25 - 44,135
2022,December,Wodonga,Medium Harm,45+,92
2022,December,Wyndham,High Harm,00 - 24,534
2022,December,Wyndham,High Harm,25 - 44,614
2022,December,Wyndham,High Harm,45+,198
2022,December,Wyndham,Low Harm,00 - 24,621
2022,December,Wyndham,Low Harm,25 - 44,"2,494"
2022,December,Wyndham,Low Harm,45+,"1,359"
2022,December,Wyndham,Medium Harm,00 - 24,539
2022,December,Wyndham,Medium Harm,25 - 44,"1,049"
2022,December,Wyndham,Medium Harm,45+,520
2022,December,Yarra,High Harm,00 - 24,192
2022,December,Yarra,High Harm,25 - 44,376
2022,December,Yarra,High Harm,45+,194
2022,December,Yarra,Low Harm,00 - 24,467
2022,December,Yarra,Low Harm,25 - 44,"2,113"
2022,December,Yarra,Low Harm,45+,"1,298"
2022,December,Yarra,Medium Harm,00 - 24,165
2022,December,Yarra,Medium Harm,25 - 44,544
2022,December,Yarra,Medium Harm,45+,333
2022,December,Yarra Ranges,High Harm,00 - 24,263
2022,December,Yarra Ranges,High Harm,25 - 44,161
2022,December,Yarra Ranges,High Harm,45+,135
2022,December,Yarra Ranges,Low Harm,00 - 24,147
2022,December,Yarra Ranges,Low Harm,25 - 44,496
2022,December,Yarra Ranges,Low Harm,45+,613
2022,December,Yarra Ranges,Medium Harm,00 - 24,241
2022,December,Yarra Ranges,Medium Harm,25 - 44,291
2022,December,Yarra Ranges,Medium Harm,45+,275
2022,December,Yarriambiack,High Harm,00 - 24,11
2022,December,Yarriambiack,High Harm,25 - 44,12
2022,December,Yarriambiack,High Harm,45+,10
2022,December,Yarriambiack,Low Harm,00 - 24,7
2022,December,Yarriambiack,Low Harm,25 - 44,21
2022,December,Yarriambiack,Low Harm,45+,68
2022,December,Yarriambiack,Medium Harm,00 - 24,16
2022,December,Yarriambiack,Medium Harm,25 - 44,18
2022,December,Yarriambiack,Medium Harm,45+,14
2021,December,Alpine,High Harm,00 - 24,15
2021,December,Alpine,High Harm,25 - 44,18
2021,December,Alpine,High Harm,45+,14
2021,December,Alpine,Low Harm,00 - 24,11
2021,December,Alpine,Low Harm,25 - 44,38
2021,December,Alpine,Low Harm,45+,48
2021,December,Alpine,Medium Harm,00 - 24,14
2021,December,Alpine,Medium Harm,25 - 44,10
2021,December,Alpine,Medium Harm,45+,19
2021,December,Ararat,High Harm,00 - 24,38
2021,December,Ararat,High Harm,25 - 44,44
2021,December,Ararat,High Harm,45+,18
2021,December,Ararat,Low Harm,00 - 24,21
2021,December,Ararat,Low Harm,25 - 44,84
2021,December,Ararat,Low Harm,45+,137
2021,December,Ararat,Medium Harm,00 - 24,33
2021,December,Ararat,Medium Harm,25 - 44,52
2021,December,Ararat,Medium Harm,45+,47
2021,December,Ballarat,High Harm,00 - 24,211
2021,December,Ballarat,High Harm,25 - 44,266
2021,December,Ballarat,High Harm,45+,177
2021,December,Ballarat,Low Harm,00 - 24,381
2021,December,Ballarat,Low Harm,25 - 44,"1,175"
2021,December,Ballarat,Low Harm,45+,"1,134"
2021,December,Ballarat,Medium Harm,00 - 24,228
2021,December,Ballarat,Medium Harm,25 - 44,454
2021,December,Ballarat,Medium Harm,45+,344
2021,December,Banyule,High Harm,00 - 24,125
2021,December,Banyule,High Harm,25 - 44,189
2021,December,Banyule,High Harm,45+,106
2021,December,Banyule,Low Harm,00 - 24,178
2021,December,Banyule,Low Harm,25 - 44,794
2021,December,Banyule,Low Harm,45+,808
2021,December,Banyule,Medium Harm,00 - 24,143
2021,December,Banyule,Medium Harm,25 - 44,270
2021,December,Banyule,Medium Harm,45+,243
2021,December,Bass Coast,High Harm,00 - 24,97
2021,December,Bass Coast,High Harm,25 - 44,106
2021,December,Bass Coast,High Harm,45+,74
2021,December,Bass Coast,Low Harm,00 - 24,59
2021,December,Bass Coast,Low Harm,25 - 44,211
2021,December,Bass Coast,Low Harm,45+,376
2021,December,Bass Coast,Medium Harm,00 - 24,84
2021,December,Bass Coast,Medium Harm,25 - 44,134
2021,December,Bass Coast,Medium Harm,45+,116
2021,December,Baw Baw,High Harm,00 - 24,173
2021,December,Baw Baw,High Harm,25 - 44,106
2021,December,Baw Baw,High Harm,45+,79
2021,December,Baw Baw,Low Harm,00 - 24,92
2021,December,Baw Baw,Low Harm,25 - 44,303
2021,December,Baw Baw,Low Harm,45+,365
2021,December,Baw Baw,Medium Harm,00 - 24,103
2021,December,Baw Baw,Medium Harm,25 - 44,183
2021,December,Baw Baw,Medium Harm,45+,137
2021,December,Bayside,High Harm,00 - 24,108
2021,December,Bayside,High Harm,25 - 44,90
2021,December,Bayside,High Harm,45+,126
2021,December,Bayside,Low Harm,00 - 24,174
2021,December,Bayside,Low Harm,25 - 44,547
2021,December,Bayside,Low Harm,45+,844
2021,December,Bayside,Medium Harm,00 - 24,88
2021,December,Bayside,Medium Harm,25 - 44,128
2021,December,Bayside,Medium Harm,45+,144
2021,December,Benalla,High Harm,00 - 24,43
2021,December,Benalla,High Harm,25 - 44,42
2021,December,Benalla,High Harm,45+,27
2021,December,Benalla,Low Harm,00 - 24,44
2021,December,Benalla,Low Harm,25 - 44,107
2021,December,Benalla,Low Harm,45+,117
2021,December,Benalla,Medium Harm,00 - 24,50
2021,December,Benalla,Medium Harm,25 - 44,58
2021,December,Benalla,Medium Harm,45+,55
2021,December,Boroondara,High Harm,00 - 24,131
2021,December,Boroondara,High Harm,25 - 44,150
2021,December,Boroondara,High Harm,45+,132
2021,December,Boroondara,Low Harm,00 - 24,288
2021,December,Boroondara,Low Harm,25 - 44,"1,067"
2021,December,Boroondara,Low Harm,45+,"1,244"
2021,December,Boroondara,Medium Harm,00 - 24,158
2021,December,Boroondara,Medium Harm,25 - 44,238
2021,December,Boroondara,Medium Harm,45+,223
2021,December,Brimbank,High Harm,00 - 24,302
2021,December,Brimbank,High Harm,25 - 44,505
2021,December,Brimbank,High Harm,45+,260
2021,December,Brimbank,Low Harm,00 - 24,531
2021,December,Brimbank,Low Harm,25 - 44,"2,227"
2021,December,Brimbank,Low Harm,45+,"1,751"
2021,December,Brimbank,Medium Harm,00 - 24,295
2021,December,Brimbank,Medium Harm,25 - 44,808
2021,December,Brimbank,Medium Harm,45+,523
2021,December,Buloke,High Harm,00 - 24,12
2021,December,Buloke,High Harm,25 - 44,7
2021,December,Buloke,High Harm,45+,11
2021,December,Buloke,Low Harm,00 - 24,2
2021,December,Buloke,Low Harm,25 - 44,10
2021,December,Buloke,Low Harm,45+,35
2021,December,Buloke,Medium Harm,00 - 24,2
2021,December,Buloke,Medium Harm,25 - 44,11
2021,December,Buloke,Medium Harm,45+,15
2021,December,Campaspe,High Harm,00 - 24,90
2021,December,Campaspe,High Harm,25 - 44,81
2021,December,Campaspe,High Harm,45+,53
2021,December,Campaspe,Low Harm,00 - 24,82
2021,December,Campaspe,Low Harm,25 - 44,220
2021,December,Campaspe,Low Harm,45+,309
2021,December,Campaspe,Medium Harm,00 - 24,71
2021,December,Campaspe,Medium Harm,25 - 44,96
2021,December,Campaspe,Medium Harm,45+,74
2021,December,Cardinia,High Harm,00 - 24,158
2021,December,Cardinia,High Harm,25 - 44,200
2021,December,Cardinia,High Harm,45+,78
2021,December,Cardinia,Low Harm,00 - 24,195
2021,December,Cardinia,Low Harm,25 - 44,743
2021,December,Cardinia,Low Harm,45+,499
2021,December,Cardinia,Medium Harm,00 - 24,168
2021,December,Cardinia,Medium Harm,25 - 44,381
2021,December,Cardinia,Medium Harm,45+,170
2021,December,Casey,High Harm,00 - 24,494
2021,December,Casey,High Harm,25 - 44,614
2021,December,Casey,High Harm,45+,292
2021,December,Casey,Low Harm,00 - 24,614
2021,December,Casey,Low Harm,25 - 44,"2,268"
2021,December,Casey,Low Harm,45+,"1,617"
2021,December,Casey,Medium Harm,00 - 24,591
2021,December,Casey,Medium Harm,25 - 44,"1,157"
2021,December,Casey,Medium Harm,45+,650
2021,December,Central Goldfields,High Harm,00 - 24,39
2021,December,Central Goldfields,High Harm,25 - 44,29
2021,December,Central Goldfields,High Harm,45+,20
2021,December,Central Goldfields,Low Harm,00 - 24,18
2021,December,Central Goldfields,Low Harm,25 - 44,68
2021,December,Central Goldfields,Low Harm,45+,141
2021,December,Central Goldfields,Medium Harm,00 - 24,55
2021,December,Central Goldfields,Medium Harm,25 - 44,52
2021,December,Central Goldfields,Medium Harm,45+,45
2021,December,Colac-Otway,High Harm,00 - 24,36
2021,December,Colac-Otway,High Harm,25 - 44,37
2021,December,Colac-Otway,High Harm,45+,31
2021,December,Colac-Otway,Low Harm,00 - 24,38
2021,December,Colac-Otway,Low Harm,25 - 44,101
2021,December,Colac-Otway,Low Harm,45+,172
2021,December,Colac-Otway,Medium Harm,00 - 24,33
2021,December,Colac-Otway,Medium Harm,25 - 44,53
2021,December,Colac-Otway,Medium Harm,45+,48
2021,December,Corangamite,High Harm,00 - 24,27
2021,December,Corangamite,High Harm,25 - 44,24
2021,December,Corangamite,High Harm,45+,13
2021,December,Corangamite,Low Harm,00 - 24,13
2021,December,Corangamite,Low Harm,25 - 44,55
2021,December,Corangamite,Low Harm,45+,122
2021,December,Corangamite,Medium Harm,00 - 24,32
2021,December,Corangamite,Medium Harm,25 - 44,34
2021,December,Corangamite,Medium Harm,45+,25
2021,December,Darebin,High Harm,00 - 24,183
2021,December,Darebin,High Harm,25 - 44,287
2021,December,Darebin,High Harm,45+,171
2021,December,Darebin,Low Harm,00 - 24,379
2021,December,Darebin,Low Harm,25 - 44,"1,803"
2021,December,Darebin,Low Harm,45+,"1,371"
2021,December,Darebin,Medium Harm,00 - 24,203
2021,December,Darebin,Medium Harm,25 - 44,561
2021,December,Darebin,Medium Harm,45+,383
2021,December,East Gippsland,High Harm,00 - 24,131
2021,December,East Gippsland,High Harm,25 - 44,170
2021,December,East Gippsland,High Harm,45+,100
2021,December,East Gippsland,Low Harm,00 - 24,94
2021,December,East Gippsland,Low Harm,25 - 44,288
2021,December,East Gippsland,Low Harm,45+,526
2021,December,East Gippsland,Medium Harm,00 - 24,154
2021,December,East Gippsland,Medium Harm,25 - 44,203
2021,December,East Gippsland,Medium Harm,45+,197
2021,December,Frankston,High Harm,00 - 24,230
2021,December,Frankston,High Harm,25 - 44,339
2021,December,Frankston,High Harm,45+,162
2021,December,Frankston,Low Harm,00 - 24,338
2021,December,Frankston,Low Harm,25 - 44,"1,106"
2021,December,Frankston,Low Harm,45+,"1,044"
2021,December,Frankston,Medium Harm,00 - 24,260
2021,December,Frankston,Medium Harm,25 - 44,501
2021,December,Frankston,Medium Harm,45+,368
2021,December,Gannawarra,High Harm,00 - 24,14
2021,December,Gannawarra,High Harm,25 - 44,22
2021,December,Gannawarra,High Harm,45+,20
2021,December,Gannawarra,Low Harm,00 - 24,11
2021,December,Gannawarra,Low Harm,25 - 44,36
2021,December,Gannawarra,Low Harm,45+,87
2021,December,Gannawarra,Medium Harm,00 - 24,11
2021,December,Gannawarra,Medium Harm,25 - 44,28
2021,December,Gannawarra,Medium Harm,45+,39
2021,December,Glen Eira,High Harm,00 - 24,121
2021,December,Glen Eira,High Harm,25 - 44,109
2021,December,Glen Eira,High Harm,45+,110
2021,December,Glen Eira,Low Harm,00 - 24,291
2021,December,Glen Eira,Low Harm,25 - 44,"1,139"
2021,December,Glen Eira,Low Harm,45+,"1,111"
2021,December,Glen Eira,Medium Harm,00 - 24,177
2021,December,Glen Eira,Medium Harm,25 - 44,260
2021,December,Glen Eira,Medium Harm,45+,234
2021,December,Glenelg,High Harm,00 - 24,64
2021,December,Glenelg,High Harm,25 - 44,55
2021,December,Glenelg,High Harm,45+,28
2021,December,Glenelg,Low Harm,00 - 24,20
2021,December,Glenelg,Low Harm,25 - 44,92
2021,December,Glenelg,Low Harm,45+,200
2021,December,Glenelg,Medium Harm,00 - 24,49
2021,December,Glenelg,Medium Harm,25 - 44,48
2021,December,Glenelg,Medium Harm,45+,53
2021,December,Golden Plains,High Harm,00 - 24,17
2021,December,Golden Plains,High Harm,25 - 44,8
2021,December,Golden Plains,High Harm,45+,9
2021,December,Golden Plains,Low Harm,00 - 24,15
2021,December,Golden Plains,Low Harm,25 - 44,77
2021,December,Golden Plains,Low Harm,45+,112
2021,December,Golden Plains,Medium Harm,00 - 24,9
2021,December,Golden Plains,Medium Harm,25 - 44,27
2021,December,Golden Plains,Medium Harm,45+,19
2021,December,Greater Bendigo,High Harm,00 - 24,312
2021,December,Greater Bendigo,High Harm,25 - 44,287
2021,December,Greater Bendigo,High Harm,45+,176
2021,December,Greater Bendigo,Low Harm,00 - 24,304
2021,December,Greater Bendigo,Low Harm,25 - 44,982
2021,December,Greater Bendigo,Low Harm,45+,984
2021,December,Greater Bendigo,Medium Harm,00 - 24,274
2021,December,Greater Bendigo,Medium Harm,25 - 44,380
2021,December,Greater Bendigo,Medium Harm,45+,302
2021,December,Greater Dandenong,High Harm,00 - 24,288
2021,December,Greater Dandenong,High Harm,25 - 44,479
2021,December,Greater Dandenong,High Harm,45+,184
2021,December,Greater Dandenong,Low Harm,00 - 24,507
2021,December,Greater Dandenong,Low Harm,25 - 44,"1,950"
2021,December,Greater Dandenong,Low Harm,45+,"1,286"
2021,December,Greater Dandenong,Medium Harm,00 - 24,312
2021,December,Greater Dandenong,Medium Harm,25 - 44,863
2021,December,Greater Dandenong,Medium Harm,45+,473
2021,December,Greater Geelong,High Harm,00 - 24,487
2021,December,Greater Geelong,High Harm,25 - 44,583
2021,December,Greater Geelong,High Harm,45+,387
2021,December,Greater Geelong,Low Harm,00 - 24,640
2021,December,Greater Geelong,Low Harm,25 - 44,"2,091"
2021,December,Greater Geelong,Low Harm,45+,"2,026"
2021,December,Greater Geelong,Medium Harm,00 - 24,451
2021,December,Greater Geelong,Medium Harm,25 - 44,834
2021,December,Greater Geelong,Medium Harm,45+,589
2021,December,Greater Shepparton,High Harm,00 - 24,235
2021,December,Greater Shepparton,High Harm,25 - 44,300
2021,December,Greater Shepparton,High Harm,45+,139
2021,December,Greater Shepparton,Low Harm,00 - 24,210
2021,December,Greater Shepparton,Low Harm,25 - 44,667
2021,December,Greater Shepparton,Low Harm,45+,777
2021,December,Greater Shepparton,Medium Harm,00 - 24,161
2021,December,Greater Shepparton,Medium Harm,25 - 44,215
2021,December,Greater Shepparton,Medium Harm,45+,204
2021,December,Hepburn,High Harm,00 - 24,18
2021,December,Hepburn,High Harm,25 - 44,13
2021,December,Hepburn,High Harm,45+,9
2021,December,Hepburn,Low Harm,00 - 24,8
2021,December,Hepburn,Low Harm,25 - 44,43
